,age,job,marital,education,balance,contact,day,month,duration,campaign,previous,poutcome,housing_new,loan_new,y
5135,33,0,2,1,1779,2,21,8,175,2,0,3,1,0,0
5136,31,9,1,1,589,2,21,8,151,1,0,3,1,1,0
5137,31,1,1,1,664,2,21,8,987,3,0,3,1,1,0
5138,28,7,2,1,115,2,21,8,66,13,0,3,1,0,0
5139,36,2,1,1,352,2,21,8,139,2,0,3,1,0,0
5140,38,1,2,1,745,2,21,8,281,15,0,3,1,0,0
5141,31,0,2,1,5527,2,21,8,132,1,0,3,1,0,0
5142,31,7,2,1,629,2,21,8,369,2,0,3,1,0,0
5143,36,1,1,1,342,2,21,8,88,3,0,3,1,1,0
5144,37,9,2,1,3326,2,21,8,799,1,0,3,1,0,1
5145,36,0,0,1,-491,2,21,8,671,3,0,3,1,1,0
5146,31,1,2,1,0,2,21,8,397,9,0,3,1,0,0
5147,34,7,1,1,286,2,21,8,703,1,0,3,1,0,0
5148,34,4,1,2,4170,2,21,8,935,1,0,3,1,0,0
5149,32,0,1,1,76,2,21,8,189,2,0,3,1,0,0
5150,31,0,2,2,-194,2,21,8,165,2,0,3,0,0,0
5151,33,0,1,1,1499,2,21,8,144,2,0,3,1,0,0
5152,34,1,2,0,245,2,21,8,21,3,0,3,1,0,0
5153,35,1,2,0,49,2,21,8,234,2,0,3,1,0,0
5154,30,9,1,1,4733,2,21,8,81,2,0,3,1,0,0
5155,36,1,1,0,0,2,21,8,59,2,0,3,1,0,0
5156,26,4,2,2,1284,2,21,8,97,8,0,3,1,0,0
5157,44,5,1,0,779,2,21,8,233,3,0,3,1,0,0
5158,23,1,2,0,965,2,21,8,1161,4,0,3,1,0,0
5159,36,1,0,1,625,2,21,8,265,2,0,3,1,0,0
5160,39,1,1,0,568,2,21,8,173,3,0,3,1,0,0
5161,49,1,1,1,913,2,21,8,178,3,0,3,1,1,0
5162,38,1,1,1,622,2,21,8,611,2,0,3,1,0,1
5163,51,4,1,1,140,2,21,8,45,10,0,3,1,0,0
5164,25,7,2,1,-61,2,21,8,203,2,0,3,1,0,0
5165,39,9,1,1,4441,2,21,8,86,2,0,3,1,0,0
5166,31,1,1,1,1138,2,21,8,254,3,0,3,1,1,0
5167,37,4,1,2,0,2,21,8,72,5,0,3,1,1,0
5168,27,9,1,1,-147,2,21,8,239,4,0,3,1,1,0
5169,32,1,1,0,159,2,21,8,207,3,0,3,1,0,0
5170,34,1,1,0,336,2,21,8,713,4,0,3,1,0,0
5171,46,1,1,1,2173,2,21,8,98,5,0,3,1,0,0
5172,37,1,1,0,1455,2,21,8,165,2,0,3,1,0,0
5173,36,1,1,1,439,2,21,8,260,5,0,3,1,0,0
5174,32,1,1,1,783,2,21,8,923,3,0,3,1,0,1
5175,31,1,2,0,-280,2,21,8,281,3,0,3,0,0,0
5176,53,1,1,1,1023,2,21,8,150,3,0,3,1,0,0
5177,33,9,0,1,4369,2,21,8,433,3,0,3,1,0,0
5178,30,1,2,1,144,2,21,8,202,3,0,3,1,0,0
5179,31,3,2,1,540,2,21,8,227,3,0,3,0,0,0
5180,38,1,2,0,-5,2,21,8,30,12,0,3,1,0,0
5181,30,1,2,1,906,2,21,8,218,7,0,3,1,1,0
5182,49,1,1,1,1568,2,21,8,206,6,0,3,0,0,0
5183,44,1,1,0,858,2,21,8,362,5,0,3,1,0,0
5184,32,4,1,2,3696,2,21,8,315,3,0,3,0,0,0
5185,56,0,1,1,3784,2,21,8,672,6,0,3,0,0,0
5186,34,2,1,1,3119,2,21,8,250,4,0,3,1,0,0
5187,27,1,2,0,1518,2,21,8,700,3,0,3,1,0,0
5188,47,7,1,3,4822,2,21,8,154,5,0,3,1,0,0
5189,35,7,1,1,0,2,21,8,190,5,0,3,1,0,0
5190,40,4,2,2,1393,2,21,8,20,8,0,3,1,0,0
5191,30,1,1,0,1023,2,21,8,168,3,0,3,1,0,0
5192,48,4,1,2,4191,2,21,8,363,6,0,3,0,0,0
5193,39,10,2,1,2645,2,21,8,339,3,0,3,1,0,0
5194,33,1,1,1,0,2,21,8,521,3,0,3,1,0,1
5195,38,1,1,1,776,2,21,8,135,2,0,3,1,0,0
5196,33,1,1,0,1165,2,21,8,420,2,0,3,1,0,0
5197,37,4,1,2,412,2,21,8,110,4,0,3,1,0,0
5198,57,4,0,2,461,2,21,8,142,10,0,3,1,0,0
5199,36,1,1,0,-402,2,21,8,173,6,0,3,0,0,0
5200,37,4,1,2,1813,2,21,8,291,4,0,3,1,0,0
5201,32,4,2,2,1169,2,21,8,322,2,0,3,1,0,0
5202,26,2,2,1,0,2,21,8,339,10,0,3,1,0,0
5203,33,1,1,0,511,2,21,8,304,2,0,3,1,0,0
5204,46,1,1,0,328,2,21,8,526,8,0,3,1,0,0
5205,27,7,2,1,259,2,23,8,78,10,0,3,1,0,0
5206,52,1,1,0,126,2,23,8,93,4,0,3,0,0,0
5207,36,9,1,1,5902,2,23,8,219,4,0,3,1,0,0
5208,33,4,1,2,10,2,23,8,72,5,0,3,1,0,0
5209,35,4,2,2,3137,2,23,8,72,3,0,3,1,0,0
5210,35,0,1,1,2238,2,23,8,42,3,0,3,1,0,0
5211,28,6,2,1,131,2,23,8,407,14,0,3,1,0,0
5212,35,1,2,1,773,2,23,8,136,2,0,3,1,0,0
5213,30,7,2,1,399,2,23,8,158,3,0,3,1,1,0
5214,52,4,1,1,173,2,23,8,48,5,0,3,0,0,0
5215,36,1,2,1,690,2,23,8,86,2,0,3,1,0,0
5216,39,7,1,0,1601,2,23,8,201,2,0,3,1,0,0
5217,39,1,1,1,439,2,23,8,214,3,0,3,1,0,0
5218,33,4,1,1,3132,2,23,8,350,5,0,3,1,0,0
5219,32,7,2,1,-408,2,23,8,253,2,0,3,1,0,0
5220,29,0,1,1,265,2,23,8,329,2,0,3,1,0,0
5221,37,9,2,1,363,2,23,8,110,3,0,3,1,0,0
5222,43,9,1,1,8541,2,23,8,259,9,0,3,1,0,0
5223,33,9,2,1,486,2,23,8,363,2,0,3,1,0,0
5224,33,9,2,2,594,2,23,8,149,1,0,3,1,1,0
5225,32,1,1,1,98,2,23,8,174,1,0,3,0,1,0
5226,54,1,0,1,462,2,23,8,260,3,0,3,1,0,0
5227,33,1,2,1,372,2,23,8,92,1,0,3,1,0,0
5228,33,0,2,1,1221,2,23,8,245,1,0,3,1,0,0
5229,38,6,2,2,917,2,23,8,260,1,0,3,1,0,0
5230,34,4,2,2,0,2,23,8,346,1,0,3,1,0,0
5231,33,9,1,1,884,2,23,8,271,1,0,3,1,0,0
5232,32,9,1,1,587,2,23,8,203,1,0,3,1,0,0
5233,31,6,2,2,91,2,23,8,206,1,0,3,0,0,0
5234,33,2,1,0,165,2,23,8,218,1,0,3,1,0,0
5235,34,9,1,1,456,2,23,8,621,1,0,3,1,0,0
5236,35,1,1,0,994,2,23,8,1349,8,0,3,1,0,1
5237,31,9,2,2,1710,2,23,8,385,1,0,3,1,0,0
5238,33,1,1,1,1138,2,23,8,509,1,0,3,1,1,0
5239,31,1,1,1,360,2,23,8,395,1,0,3,1,0,0
5240,32,4,1,2,2737,2,23,8,38,1,0,3,1,1,0
5241,36,4,1,2,8564,2,23,8,125,1,0,3,1,0,0
5242,30,1,2,1,435,2,23,8,128,1,0,3,1,1,0
5243,43,9,2,2,4243,2,23,8,30,10,0,3,1,0,0
5244,55,1,1,1,989,2,23,8,246,4,0,3,1,1,0
5245,31,9,2,1,1186,2,23,8,136,1,0,3,1,0,0
5246,32,1,1,0,1261,2,23,8,132,1,0,3,1,0,0
5247,33,1,1,1,25,2,23,8,3,3,0,3,1,0,0
5248,31,1,1,0,206,2,23,8,1171,1,0,3,1,0,0
5249,35,9,2,1,11423,2,23,8,107,1,0,3,1,0,0
5250,30,1,1,0,184,2,23,8,217,1,0,3,1,0,0
5251,35,6,0,2,1354,2,23,8,736,2,0,3,1,0,1
5252,29,6,1,2,751,2,23,8,121,2,0,3,1,0,0
5253,36,1,1,0,711,2,23,8,154,2,0,3,1,0,0
5254,37,1,1,1,453,2,23,8,98,1,0,3,1,1,0
5255,32,9,1,2,1129,2,23,8,189,1,0,3,1,0,0
5256,33,2,1,0,237,2,23,8,89,1,0,3,1,0,0
5257,34,7,2,1,1239,2,23,8,164,1,0,3,1,0,0
5258,37,9,1,1,0,2,23,8,412,6,0,3,1,0,0
5259,33,1,1,0,392,2,23,8,302,1,0,3,1,0,0
5260,34,1,1,0,2490,2,23,8,192,1,0,3,1,0,0
5261,37,9,2,1,6714,2,23,8,90,1,0,3,1,0,0
5262,31,1,1,1,873,2,23,8,145,4,0,3,1,0,0
5263,34,9,1,1,1464,2,23,8,350,1,0,3,1,0,0
5264,35,1,2,0,90,2,23,8,203,1,0,3,1,0,0
5265,31,1,1,1,714,2,23,8,254,1,0,3,1,0,0
5266,33,1,1,0,463,2,23,8,230,1,0,3,1,0,0
5267,40,6,1,1,1516,2,23,8,373,1,0,3,1,1,0
5268,31,1,2,1,509,2,23,8,183,1,0,3,1,0,0
5269,30,9,1,1,207,2,23,8,72,2,0,3,1,0,0
5270,30,4,2,2,3967,2,23,8,534,1,0,3,1,0,0
5271,37,1,1,0,3517,2,23,8,445,1,0,3,1,0,0
5272,38,7,1,1,435,2,23,8,193,2,0,3,1,0,0
5273,33,1,1,1,6227,2,23,8,76,2,0,3,1,0,0
5274,34,9,1,1,1092,2,23,8,268,1,0,3,0,0,0
5275,35,7,0,1,394,2,23,8,154,1,0,3,1,0,0
5276,30,1,2,1,239,2,23,8,785,1,0,3,1,0,1
5277,40,1,1,0,-509,2,23,8,298,1,0,3,1,0,0
5278,31,7,2,1,-32,2,23,8,157,1,0,3,1,0,0
5279,32,4,2,2,11315,2,23,8,286,1,0,3,0,0,0
5280,31,7,1,1,1273,2,23,8,442,1,0,3,1,0,0
5281,30,7,2,1,1649,2,23,8,206,1,0,3,1,0,0
5282,34,7,2,1,84,2,23,8,299,1,0,3,1,0,0
5283,30,1,1,1,278,2,23,8,1073,1,0,3,1,1,1
5284,32,7,2,1,2459,2,23,8,162,1,0,3,1,1,0
5285,31,9,1,1,4941,2,23,8,504,1,0,3,1,0,0
5286,34,1,0,1,3798,2,23,8,488,1,0,3,1,0,0
5287,30,1,1,0,597,2,23,8,190,1,0,3,1,0,0
5288,32,4,2,1,-32,2,23,8,139,1,0,3,1,0,0
5289,37,0,1,1,525,2,23,8,425,1,0,3,1,0,0
5290,33,6,1,2,416,2,23,8,290,1,0,3,1,1,0
5291,31,0,2,1,680,2,23,8,152,1,0,3,1,0,0
5292,37,0,0,2,4303,2,23,8,168,1,0,3,1,0,0
5293,32,4,2,2,3050,2,23,8,298,1,0,3,1,0,0
5294,34,1,1,1,750,2,23,8,204,1,0,3,1,0,0
5295,34,0,2,1,5547,2,23,8,313,1,0,3,1,0,0
5296,35,4,2,2,643,2,23,8,322,1,0,3,1,0,0
5297,33,9,0,2,-386,2,23,8,530,1,0,3,1,0,0
5298,31,4,1,2,5889,2,23,8,237,1,0,3,1,0,0
5299,32,7,1,1,207,2,23,8,360,1,0,3,1,0,0
5300,32,8,2,1,1883,2,23,8,57,1,0,3,1,0,0
5301,32,1,1,0,697,2,23,8,700,1,0,3,1,0,0
5302,31,6,2,2,14692,2,23,8,601,1,0,3,1,0,0
5303,30,1,1,0,595,2,23,8,231,1,0,3,1,0,0
5304,30,4,2,2,1243,2,23,8,135,1,0,3,1,0,0
5305,41,6,1,2,-326,2,23,8,86,2,0,3,1,1,0
5306,33,4,1,2,17946,2,23,8,256,1,0,3,1,0,0
5307,34,0,0,1,2144,2,23,8,157,1,0,3,1,0,0
5308,39,4,1,1,1410,2,23,8,55,1,0,3,1,0,0
5309,33,4,1,3,18347,2,23,8,415,1,0,3,1,0,0
5310,33,9,2,1,177,2,23,8,293,1,0,3,1,0,0
5311,22,1,2,1,0,2,23,8,816,2,0,3,1,0,0
5312,35,9,1,1,291,2,23,8,100,1,0,3,0,0,0
5313,34,0,2,1,1880,2,23,8,297,1,0,3,1,0,0
5314,31,4,1,2,7,2,23,8,191,1,0,3,1,0,0
5315,39,9,2,2,21,2,23,8,58,1,0,3,1,0,0
5316,30,4,2,2,136,2,23,8,152,1,0,3,1,0,0
5317,36,9,2,1,9068,2,23,8,98,1,0,3,1,0,0
5318,31,2,2,1,159,2,23,8,533,1,0,3,1,0,0
5319,42,7,1,0,2557,2,23,8,28,3,0,3,1,0,0
5320,39,9,1,1,287,2,23,8,63,1,0,3,1,0,0
5321,25,8,2,1,1765,2,23,8,135,2,0,3,1,0,0
5322,34,1,1,0,571,2,23,8,202,2,0,3,1,0,0
5323,31,0,2,2,0,2,23,8,181,1,0,3,1,1,0
5324,35,9,1,1,700,2,23,8,240,2,0,3,1,0,0
5325,44,1,2,3,0,2,23,8,354,4,0,3,1,0,0
5326,28,1,1,1,59,2,23,8,293,2,0,3,1,1,0
5327,28,9,2,2,370,2,23,8,108,5,0,3,1,0,0
5328,31,2,1,2,0,2,23,8,275,2,0,3,1,0,0
5329,32,1,1,0,225,2,23,8,23,1,0,3,1,0,0
5330,36,0,1,1,-118,2,23,8,263,2,0,3,1,1,0
5331,32,9,2,2,390,2,23,8,85,1,0,3,1,0,0
5332,37,4,2,2,1379,2,23,8,319,3,0,3,1,0,0
5333,36,1,2,1,1168,2,23,8,242,3,0,3,1,0,0
5334,41,5,1,1,287,2,23,8,236,2,0,3,0,0,0
5335,32,1,1,1,2549,2,23,8,246,3,0,3,1,0,0
5336,34,0,1,1,79,2,23,8,83,1,0,3,1,0,0
5337,31,4,2,2,0,2,23,8,391,1,0,3,1,0,0
5338,32,1,1,0,827,2,23,8,230,2,0,3,1,0,0
5339,39,4,1,2,12,2,23,8,130,1,0,3,1,0,0
5340,36,1,1,0,973,2,23,8,293,1,0,3,1,1,0
5341,34,3,2,1,1408,2,23,8,245,1,0,3,1,0,0
5342,34,1,1,1,2495,2,23,8,924,1,0,3,1,0,1
5343,35,4,1,1,339,2,23,8,317,1,0,3,1,0,0
5344,32,9,1,1,0,2,23,8,134,2,0,3,1,0,0
5345,36,1,1,1,520,2,23,8,110,2,0,3,1,0,0
5346,40,7,0,1,5745,2,23,8,37,1,0,3,1,1,0
5347,36,1,1,1,222,2,23,8,188,1,0,3,1,0,0
5348,33,6,1,2,-355,2,23,8,911,2,0,3,1,0,0
5349,31,4,0,2,1804,2,23,8,206,1,0,3,1,0,0
5350,30,1,1,1,253,2,23,8,160,2,0,3,1,0,0
5351,33,1,1,1,524,2,23,8,156,2,0,3,1,0,0
5352,29,0,2,1,132,2,23,8,314,3,0,3,0,0,0
5353,36,4,0,2,-1,2,23,8,268,1,0,3,1,1,0
5354,47,9,1,1,-401,2,23,8,78,1,0,3,1,0,0
5355,32,1,1,0,410,2,23,8,115,2,0,3,1,0,0
5356,32,9,1,1,3155,2,23,8,99,3,0,3,1,0,0
5357,50,9,1,2,247,2,23,8,173,1,0,3,0,0,0
5358,41,4,2,2,16,2,23,8,95,1,0,3,0,0,0
5359,29,3,1,1,823,2,23,8,14,2,0,3,1,0,0
5360,24,0,2,2,1141,2,23,8,230,1,0,3,1,0,0
5361,56,1,1,0,246,2,23,8,438,1,0,3,1,0,0
5362,55,1,1,3,-102,2,23,8,35,1,0,3,1,0,0
5363,32,4,2,2,151,2,23,8,111,2,0,3,0,0,0
5364,32,9,2,2,1212,2,23,8,463,2,0,3,1,0,0
5365,56,5,1,1,397,2,23,8,252,1,0,3,1,0,0
5366,32,6,1,0,-6,2,23,8,881,2,0,3,0,0,0
5367,28,1,2,1,56,2,23,8,66,1,0,3,1,0,0
5368,34,1,2,1,1156,2,23,8,234,2,0,3,1,0,0
5369,36,1,1,0,-327,2,23,8,691,1,0,3,1,1,0
5370,26,8,2,2,1570,2,23,8,81,1,0,3,1,0,0
5371,51,4,0,1,-175,2,23,8,270,1,0,3,1,1,0
5372,43,9,0,1,353,2,23,8,153,1,0,3,1,0,0
5373,42,0,2,1,61,2,23,8,65,1,0,3,1,0,0
5374,31,4,2,2,-1206,2,23,8,390,1,0,3,1,0,0
5375,29,1,2,1,208,2,23,8,249,1,0,3,1,0,0
5376,28,1,2,1,38,2,23,8,31,1,0,3,1,0,0
5377,52,0,0,1,-209,2,23,8,161,1,0,3,1,1,0
5378,44,9,0,3,759,2,23,8,397,1,0,3,1,0,0
5379,38,1,1,1,-40,2,23,8,227,1,0,3,1,0,0
5380,28,1,1,0,4,2,23,8,7,1,0,3,1,0,0
5381,24,7,1,1,45,2,23,8,465,1,0,3,1,1,0
5382,29,7,1,1,-753,2,23,8,98,1,0,3,1,1,0
5383,24,9,2,1,820,2,23,8,665,1,0,3,1,0,0
5384,32,9,0,2,0,2,23,8,80,1,0,3,1,1,0
5385,27,1,2,1,672,2,23,8,164,1,0,3,1,0,0
5386,41,9,1,2,-762,2,23,8,145,1,0,3,1,1,0
5387,42,4,2,2,422,2,23,8,25,2,0,3,1,0,0
5388,25,1,1,1,51,2,23,8,76,2,0,3,1,0,0
5389,36,0,1,1,1601,2,23,8,163,3,0,3,1,0,0
5390,36,1,0,1,2278,2,23,8,152,2,0,3,1,0,0
5391,24,7,1,1,110,2,23,8,27,1,0,3,1,0,0
5392,32,9,2,2,539,2,23,8,281,2,0,3,1,1,0
5393,37,0,2,1,-332,2,23,8,284,2,0,3,1,0,0
5394,46,0,2,3,0,2,23,8,378,2,0,3,0,0,0
5395,29,0,2,1,468,2,23,8,353,1,0,3,1,1,0
5396,43,10,1,0,240,2,23,8,83,2,0,3,1,0,0
5397,30,7,1,1,2,2,23,8,50,3,0,3,0,1,0
5398,33,7,0,1,339,2,23,8,496,4,0,3,1,0,0
5399,46,4,2,1,295,2,23,8,141,6,0,3,1,0,0
5400,54,9,1,1,7252,2,23,8,139,2,0,3,0,0,0
5401,36,9,1,1,1109,2,23,8,122,5,0,3,1,0,0
5402,40,4,0,2,-319,2,23,8,59,3,0,3,1,0,0
5403,34,9,1,1,5553,2,23,8,258,5,0,3,1,0,0
5404,30,7,2,1,187,2,23,8,110,1,0,3,1,0,0
5405,30,1,1,1,2080,2,23,8,466,2,0,3,1,0,0
5406,45,4,1,2,-319,2,23,8,254,1,0,3,1,0,0
5407,25,1,2,0,-221,2,23,8,250,1,0,3,1,0,0
5408,28,7,1,1,2114,2,23,8,79,1,0,3,0,1,0
5409,30,1,2,0,4009,2,23,8,260,4,0,3,1,0,0
5410,35,0,0,1,579,2,23,8,250,3,0,3,1,0,0
5411,48,9,1,1,3142,2,23,8,563,1,0,3,0,0,0
5412,35,1,1,3,-205,2,23,8,147,14,0,3,1,0,0
5413,30,1,2,1,79,2,23,8,125,3,0,3,0,0,0
5414,38,9,2,1,-591,2,23,8,71,1,0,3,1,0,0
5415,55,9,1,2,440,2,23,8,556,1,0,3,0,0,0
5416,32,1,0,3,-274,2,23,8,456,2,0,3,1,1,0
5417,45,7,1,1,0,2,23,8,268,1,0,3,1,1,0
5418,35,9,2,2,2043,2,23,8,159,2,0,3,1,1,0
5419,30,1,1,1,282,2,23,8,148,2,0,3,1,1,0
5420,31,4,2,2,-26,2,23,8,448,1,0,3,1,1,0
5421,46,4,1,2,-267,2,23,8,249,3,0,3,0,0,0
5422,29,4,2,2,368,2,23,8,160,1,0,3,1,0,0
5423,33,1,1,1,745,2,23,8,115,4,0,3,1,0,0
5424,49,4,1,3,383,2,23,8,290,3,0,3,1,0,0
5425,37,7,0,1,239,2,23,8,140,2,0,3,1,0,0
5426,47,7,1,1,382,2,23,8,57,4,0,3,1,0,0
5427,39,0,0,1,2679,2,23,8,811,1,0,3,1,1,0
5428,32,1,2,1,3,2,23,8,108,3,0,3,1,0,0
5429,55,9,1,3,4746,2,23,8,288,3,0,3,1,0,0
5430,41,9,2,1,30,2,23,8,1003,1,0,3,0,0,0
5431,39,10,1,1,-455,2,23,8,542,2,0,3,1,0,0
5432,30,9,1,1,0,2,23,8,541,2,0,3,1,0,0
5433,31,1,2,1,-78,2,23,8,198,2,0,3,1,1,0
5434,30,4,1,2,302,2,23,8,302,1,0,3,1,1,0
5435,44,0,1,3,-299,2,23,8,268,1,0,3,1,0,0
5436,31,10,2,2,1611,2,23,8,154,2,0,3,1,0,0
5437,34,4,1,2,498,2,23,8,216,2,0,3,1,0,0
5438,32,0,1,1,0,2,23,8,206,3,0,3,0,0,0
5439,26,10,1,2,454,2,23,8,28,18,0,3,1,1,0
5440,39,6,0,1,0,2,23,8,210,2,0,3,1,0,0
5441,35,0,0,1,30,2,23,8,186,1,0,3,0,0,0
5442,35,7,2,1,511,2,23,8,472,1,0,3,1,1,0
5443,32,0,2,1,127,2,23,8,189,2,0,3,1,0,0
5444,32,7,2,1,1940,2,23,8,215,2,0,3,1,0,0
5445,30,7,1,1,-108,2,23,8,216,1,0,3,1,0,0
5446,43,0,0,1,242,2,23,8,174,1,0,3,1,0,0
5447,29,1,2,1,1012,2,23,8,926,1,0,3,1,0,0
5448,27,0,1,1,-393,2,23,8,235,2,0,3,1,1,0
5449,27,7,2,1,430,2,23,8,116,2,0,3,1,0,0
5450,33,1,1,1,-825,2,23,8,228,2,0,3,1,0,0
5451,29,1,1,3,135,2,23,8,150,6,0,3,1,0,0
5452,28,1,2,1,369,2,23,8,411,3,0,3,1,0,0
5453,32,4,1,2,1522,2,23,8,302,3,0,3,1,0,0
5454,30,7,1,2,523,2,23,8,253,2,0,3,1,0,0
5455,39,7,1,1,104,2,23,8,138,6,0,3,1,0,0
5456,35,4,1,2,341,2,23,8,824,2,0,3,1,0,0
5457,49,1,1,0,3767,2,23,8,493,13,0,3,1,0,0
5458,32,4,1,2,1667,2,23,8,345,3,0,3,1,0,0
5459,35,1,1,1,430,2,23,8,147,50,0,3,1,0,0
5460,37,1,1,3,603,2,23,8,773,2,0,3,1,0,0
5461,45,1,1,0,0,2,23,8,574,5,0,3,0,0,0
5462,37,1,1,0,510,2,23,8,122,6,0,3,1,0,0
5463,40,0,1,1,0,2,23,8,193,2,0,3,1,0,0
5464,33,9,1,2,17455,2,23,8,343,4,0,3,1,1,0
5465,36,0,1,1,176,2,23,8,111,1,0,3,1,0,0
5466,42,1,1,1,139,2,23,8,166,1,0,3,1,0,0
5467,30,4,2,2,3625,2,23,8,469,2,0,3,1,0,0
5468,32,4,1,2,1651,2,23,8,189,2,0,3,1,0,0
5469,26,7,0,1,74,2,23,8,106,6,0,3,1,0,0
5470,45,1,0,0,-311,2,23,8,1030,1,0,3,1,0,1
5471,35,0,2,1,-413,2,23,8,178,1,0,3,1,0,0
5472,39,2,0,1,1202,2,23,8,364,2,0,3,1,0,0
5473,33,4,1,2,321,2,23,8,101,5,0,3,1,0,0
5474,32,9,1,1,221,2,23,8,224,4,0,3,1,0,0
5475,27,0,2,2,1996,2,23,8,187,1,0,3,1,0,0
5476,39,9,0,1,1222,2,23,8,451,4,0,3,1,0,0
5477,43,2,1,1,150,2,23,8,226,2,0,3,1,1,0
5478,31,0,2,2,701,2,23,8,301,2,0,3,1,0,0
5479,50,0,1,1,0,2,23,8,97,1,0,3,1,1,0
5480,53,0,1,1,-375,2,23,8,24,1,0,3,1,0,0
5481,31,7,2,1,6374,2,23,8,922,2,0,3,1,0,0
5482,36,7,1,1,387,2,23,8,232,1,0,3,1,0,0
5483,45,0,1,1,149,2,23,8,893,3,0,3,1,0,1
5484,38,1,1,0,630,2,23,8,201,3,0,3,1,0,0
5485,31,2,2,2,150,2,23,8,83,2,0,3,1,0,0
5486,31,1,2,1,1358,2,23,8,339,2,0,3,1,1,0
5487,36,0,1,1,614,2,23,8,13,5,0,3,1,0,0
5488,40,7,1,1,-212,2,23,8,54,1,0,3,1,1,0
5489,30,9,1,1,590,2,23,8,242,3,0,3,1,0,0
5490,35,4,1,2,8,2,23,8,55,4,0,3,1,0,0
5491,42,0,0,1,687,2,23,8,229,1,0,3,1,1,0
5492,45,1,1,1,61,2,23,8,208,1,0,3,1,1,0
5493,41,9,1,2,-210,2,23,8,210,1,0,3,1,1,0
5494,33,1,1,1,1541,2,23,8,423,2,0,3,1,0,0
5495,32,1,2,1,1342,2,23,8,109,2,0,3,1,0,0
5496,32,6,2,1,4,2,23,8,233,2,0,3,1,0,0
5497,30,4,2,2,501,2,23,8,209,3,0,3,1,0,0
5498,34,1,2,1,128,2,23,8,114,4,0,3,1,0,0
5499,33,1,1,1,1464,2,23,8,588,3,0,3,1,0,1
5500,30,4,2,2,6,2,23,8,274,2,0,3,1,0,0
5501,34,1,2,1,-369,2,23,8,353,2,0,3,1,0,0
5502,38,1,2,0,1375,2,23,8,83,3,0,3,1,0,0
5503,36,9,0,2,0,2,23,8,539,2,0,3,0,0,0
5504,34,9,1,3,4053,2,23,8,123,2,0,3,1,0,0
5505,24,1,2,1,-286,2,23,8,327,2,0,3,1,0,0
5506,30,6,2,2,253,2,23,8,167,4,0,3,1,0,0
5507,34,1,1,0,157,2,23,8,20,17,0,3,1,0,0
5508,39,7,1,0,1951,2,23,8,208,2,0,3,1,0,0
5509,36,1,2,0,4519,2,23,8,117,2,0,3,1,0,0
5510,33,1,1,1,1134,2,23,8,304,2,0,3,1,0,0
5511,31,9,2,2,426,2,23,8,82,7,0,3,1,0,0
5512,43,0,2,1,-495,2,23,8,131,1,0,3,1,1,0
5513,34,0,1,1,1049,2,23,8,25,14,0,3,1,0,0
5514,33,1,1,1,463,2,23,8,76,4,0,3,1,0,0
5515,33,1,0,1,3546,2,23,8,777,2,0,3,1,0,1
5516,53,6,1,1,1,2,23,8,178,1,0,3,1,1,0
5517,54,1,1,0,-239,2,23,8,29,1,0,3,1,0,0
5518,31,2,2,2,1340,2,23,8,199,2,0,3,1,0,0
5519,46,9,0,1,772,2,23,8,488,1,0,3,1,0,0
5520,54,1,1,1,-630,2,23,8,173,1,0,3,0,0,0
5521,37,9,1,1,507,2,23,8,157,1,0,3,1,1,0
5522,32,1,1,1,736,2,23,8,700,3,0,3,1,0,0
5523,40,1,1,1,395,2,23,8,281,1,0,3,1,1,0
5524,60,7,1,1,-46,2,23,8,132,2,0,3,0,0,0
5525,33,4,2,2,2599,2,23,8,328,3,0,3,1,0,0
5526,35,1,1,1,-461,2,23,8,339,1,0,3,0,0,0
5527,33,1,1,1,0,2,23,8,211,3,0,3,0,0,0
5528,39,9,1,1,3643,2,23,8,160,3,0,3,1,0,0
5529,58,5,1,0,0,2,23,8,138,6,0,3,1,0,0
5530,43,1,1,1,-141,2,23,8,128,1,0,3,1,1,0
5531,38,1,1,1,526,2,23,8,553,2,0,3,1,1,0
5532,49,1,1,0,23,2,23,8,247,1,0,3,1,0,0
5533,35,4,1,1,839,2,23,8,50,3,0,3,1,0,0
5534,53,1,1,0,-1455,2,23,8,169,2,0,3,1,0,0
5535,40,7,2,1,-306,2,23,8,253,1,0,3,1,0,0
5536,36,1,1,0,655,2,23,8,153,4,0,3,1,0,0
5537,42,0,2,2,3465,2,23,8,373,9,0,3,1,0,0
5538,36,4,2,2,876,2,23,8,241,2,0,3,1,0,0
5539,35,1,1,1,154,2,23,8,211,4,0,3,1,0,0
5540,33,4,1,1,67,2,23,8,316,4,0,3,1,1,0
5541,37,4,1,2,5205,2,23,8,493,2,0,3,1,0,0
5542,44,4,0,2,5773,2,23,8,597,6,0,3,0,0,1
5543,35,9,1,1,0,2,23,8,107,2,0,3,1,1,0
5544,36,7,1,1,1694,2,23,8,164,6,0,3,1,1,0
5545,31,6,1,0,1074,2,23,8,1438,2,0,3,1,0,0
5546,40,1,1,0,278,2,23,8,1015,3,0,3,1,0,1
5547,38,1,1,1,1102,2,23,8,159,3,0,3,1,0,0
5548,46,1,1,1,0,2,23,8,172,3,0,3,1,0,0
5549,29,4,2,2,0,2,23,8,331,2,0,3,1,0,0
5550,33,1,1,1,-346,2,23,8,29,3,0,3,1,1,0
